연번,시,구,도로명 주소,세부 위치,설치 장소 유형,수거 쓰레기 종류,Latitude,Longitude
591,서울특별시,용산구,한강로1가 268-2,"삼각지(숙대입구방면) 중앙버스정류장(도심,03-007)","정류소(버스,택시 등)",일반쓰레기,37.53516,126.9734251
592,서울특별시,용산구,한강로1가 42,"삼각지(KT용산지사방면) 중앙버스정류장(외곽,03-008)","정류소(버스,택시 등)",일반쓰레기,37.5364465,126.9742093
593,서울특별시,용산구,한강로1가 42,"삼각지(KT용산지사방면) 중앙버스정류장(외곽,03-008)","정류소(버스,택시 등)",일반쓰레기,37.5364465,126.9742093
594,서울특별시,용산구,한강로1가 42,"삼각지(KT용산지사방면) 중앙버스정류장(외곽,03-008)","정류소(버스,택시 등)",일반쓰레기,37.5364465,126.9742093
595,서울특별시,용산구,갈월동 97-1,"숙명여대(갈월동방면) 중앙버스정류장(도심,03-009)","정류소(버스,택시 등)",일반쓰레기,37.5422176,126.9726581
596,서울특별시,용산구,갈월동 87-25,"숙명여대(삼각지역방면) 중앙버스정류장(외곽,03-010)","정류소(버스,택시 등)",일반쓰레기,37.5438196,126.9723224
597,서울특별시,용산구,동자동 14-3,"갈월동(서울역버스환승센터방면) 중앙버스정류장 (도심,03-011)","정류소(버스,택시 등)",일반쓰레기,37.5506639,126.9721369
598,서울특별시,용산구,동자동 43-212,"갈월동(숙대입구방면) 중앙버스정류장 (외곽,03-012)","정류소(버스,택시 등)",일반쓰레기,37.5496861,126.9716414
599,서울특별시,용산구,용산동2가 48-1,이태원2동 용산한신아파트앞(해방촌방면) 버스정류장(03-150),"정류소(버스,택시 등)",일반쓰레기,37.5406048,126.9874427
600,서울특별시,용산구,용산동2가 48-1,이태원2동 용산한신아파트앞(해방촌방면) 버스정류장(03-150) ,"정류소(버스,택시 등)",일반쓰레기,37.5406048,126.9874427
601,서울특별시,용산구,한강로1가 120-2 앞 교통섬,삼각지(보훈청방향)평양집앞 공원쉼터 ,도로변(횡단보도 포함),일반쓰레기,37.5350215,126.9742518
602,서울특별시,용산구,한강로1가 120-2 앞 교통섬,삼각지(보훈청방향)평양집앞 공원쉼터 ,도로변(횡단보도 포함),일반쓰레기,37.5350215,126.9742518
603,서울특별시,용산구,용산동3가 1-96,국방부앞 버스정류장(삼각지어린이공원)(03-185) ,"정류소(버스,택시 등)",일반쓰레기,37.5344269,126.9754277
604,서울특별시,용산구,용산동3가 1-96,국방부앞 버스정류장(삼각지어린이공원)(03-185) ,"정류소(버스,택시 등)",재활용쓰레기,37.5344269,126.9754277
605,서울특별시,용산구,용산동1가 8-65,전쟁기념관(용산보건분소방면) 버스정류장(03-184),"정류소(버스,택시 등)",일반쓰레기,37.5347885,126.9774115
606,서울특별시,용산구,용산동1가 8-65,전쟁기념관(용산보건분소방면) 버스정류장(03-184) ,"정류소(버스,택시 등)",재활용쓰레기,37.5347885,126.9774115
607,서울특별시,용산구,용산동2가 6-6,녹사평역 1번출구앞 버스정류장(03-186) ,"정류소(버스,택시 등)",일반쓰레기,37.5350188,126.9845241
608,서울특별시,용산구,용산동2가 6-6,녹사평역 1번출구앞 버스정류장(03-186) ,"정류소(버스,택시 등)",일반쓰레기,37.5350188,126.9845241
609,서울특별시,용산구,용산동4가 4,녹사평역 4번 출구 앞 버스정류장(03-187) ,"정류소(버스,택시 등)",일반쓰레기,37.5344442,126.9855245
610,서울특별시,용산구,용산동4가 4,녹사평역 4번 출구 앞 버스정류장(03-187) ,"정류소(버스,택시 등)",재활용쓰레기,37.5344442,126.9855245
611,서울특별시,용산구,한강로3가 40-999,용산역 버스정류장(03-255)(용산역앞광장) ,"정류소(버스,택시 등)",일반쓰레기,37.529557,126.9641567
612,서울특별시,용산구,한강로3가 40-999,용산역 버스정류장(03-255)(용산역앞광장),"정류소(버스,택시 등)",일반쓰레기,37.529557,126.9641567
613,서울특별시,용산구,한강로2가 423-5,용산역광장앞(신용산지하차도방면) 버스정류장(03-258),"정류소(버스,택시 등)",일반쓰레기,37.5283516,126.9656153
614,서울특별시,용산구,한강로1가 14-29,삼각지역11번출구 버스정류장(03-328남영역방면)(용산역파출소옆),"정류소(버스,택시 등)",일반쓰레기,37.5363107,126.9746399
615,서울특별시,용산구,서빙고동 235-115,"서빙고역 교차로 버스정류장(03-267,서빙고역건너편)","정류소(버스,택시 등)",일반쓰레기,37.5205081,126.9905996
616,서울특별시,용산구,서빙고동 235-75,"서빙고역1번출구 버스정류장(03-157,서빙고역앞)","정류소(버스,택시 등)",일반쓰레기,37.5201291,126.9898068
617,서울특별시,용산구,서빙고동 235-1,"서빙고초등학교앞버스정류장(03-268,GS편의점) ","정류소(버스,택시 등)",일반쓰레기,37.5213559,126.9919285
618,서울특별시,용산구,원효로4가 113-54 북동쪽,"원효대교 북단 버스정류장(03-331, 삼구빌딩 건너편) ","정류소(버스,택시 등)",일반쓰레기,37.5317375,126.9550975
619,서울특별시,용산구,남영동 24-1,"숙대입구역 5번출구 마을버스정류장(03-565, 하나은행숙대입구역지점앞)","정류소(버스,택시 등)",일반쓰레기,37.5443061,126.9725538
620,서울특별시,용산구,갈월동 14-58,"갈월동 마을버스정류장(03-568, 삼성디지탈서비스센터옆)","정류소(버스,택시 등)",일반쓰레기,37.5465378,126.972159
621,서울특별시,용산구,갈월동 69-109,"갈월동 4호선 숙대입구 버스정류장(03-327, 여행박사앞)","정류소(버스,택시 등)",일반쓰레기,37.5462481,126.971548
622,서울특별시,용산구,갈월동 93-60,남영역 횡단보도앞 ,도로변(횡단보도 포함),일반쓰레기,37.5421009,126.9716659
623,서울특별시,용산구,신창동 56-68,신창제일교회 앞,도로변(횡단보도 포함),일반쓰레기,37.5356331,126.9549879
624,서울특별시,용산구,원효로2가 96-1,용산전자상가입구 버스정류장(03-250),"정류소(버스,택시 등)",일반쓰레기,37.5346178,126.9618416
625,서울특별시,용산구,원효로1가 23-3,"용산 꿈나무 종합타운, 보건분소 버스정류장(03-181)","정류소(버스,택시 등)",일반쓰레기,37.5385106,126.9649413
626,서울특별시,용산구,한남동 533-2,한남나들목(A) 출입구앞 ,도로변(횡단보도 포함),일반쓰레기,37.5289515,127.0069262
627,서울특별시,용산구,한남동 557-58,한남나들목(B) 출입구앞,도로변(횡단보도 포함),일반쓰레기,37.5286995,127.0065744
628,서울특별시,용산구,남영동 131-1,한강대로 크라운해태 건너편 USO건너편인도,도로변(횡단보도 포함),일반쓰레기,37.5407191,126.973705
629,서울특별시,용산구,남영동 131-1,한강대로 크라운해태 건너편 USO건너편인도,도로변(횡단보도 포함),일반쓰레기,37.5407191,126.973705
630,서울특별시,용산구,갈월동 63-1,한강대로 숙대입구역2번출구앞 ,지하철역 입구,일반쓰레기,37.5453192,126.9724747
631,서울특별시,용산구,갈월동 63-1,한강대로 숙대입구역2번출구앞 ,지하철역 입구,일반쓰레기,37.5453192,126.9724747
632,서울특별시,용산구,갈월동 71-37 동쪽,한강대로 갈월동 청파동 입구교차로(쌍굴다리)안 공원(갑을빌딩 맞은편),"정류소(버스,택시 등)",일반쓰레기,37.548935,126.9711576
633,서울특별시,용산구,갈월동 71-37 동쪽,한강대로 갈월동 청파동 입구교차로(쌍굴다리)안 공원(갑을빌딩 맞은편),"정류소(버스,택시 등)",일반쓰레기,37.548935,126.9711576
634,서울특별시,용산구,갈월동 92-12,남영삼거리 동원부동산앞 횡단보도(고려빌딩 건너편),"정류소(버스,택시 등)",일반쓰레기,37.5422623,126.9723652
635,서울특별시,용산구,갈월동 92-12,남영삼거리 동원부동산앞 횡단보도(고려빌딩 건너편),"정류소(버스,택시 등)",일반쓰레기,37.5422623,126.9723652
636,서울특별시,용산구,한강로2가 181-2,신용산역 삼거리 횡단보도앞(신용산역 5번출구 뒷편) ,"정류소(버스,택시 등)",일반쓰레기,37.5298262,126.9682981
637,서울특별시,용산구,한강로2가 181-2,신용산역 삼거리 횡단보도앞(신용산역 5번출구 뒷편),"정류소(버스,택시 등)",일반쓰레기,37.5298262,126.9682981
638,서울특별시,용산구,한강로3가 30-134,용산역앞교차로 아우디한강대로전시장앞 횡단보도 ,"정류소(버스,택시 등)",일반쓰레기,37.5307741,126.9548599
639,서울특별시,용산구,한강로3가 30-134,용산역앞교차로 아우디한강대로전시장앞 횡단보도 ,"정류소(버스,택시 등)",일반쓰레기,37.5307741,126.9548599
640,서울특별시,용산구,이태원동 721-1,이태원주공아파트 담벽인도 남산공원이정표앞 ,"정류소(버스,택시 등)",일반쓰레기,37.5429993,126.9886341
641,서울특별시,용산구,한남동 727-35,"서울시중부기술교육원,블루스퀘어(순천향대학병원,한남오거리방면)(03161)","정류소(버스,택시 등)",일반쓰레기,37.5412564,127.0030561
642,서울특별시,용산구,한남동 727-35,"서울시중부기술교육원,블루스퀘어(순천향대학병원,한남오거리방면)(03161)","정류소(버스,택시 등)",일반쓰레기,37.5412564,127.0030561
643,서울특별시,용산구,서빙고동 10-2 북쪽,한강중학교(금호베스트빌앞방면)버스정류장(03-269),"정류소(버스,택시 등)",일반쓰레기,37.5242181,126.9910687
644,서울특별시,용산구,동빙고동 170-1 북동쪽,"동빙고동(한남역,용산노인종합복지관방면)버스정류장(03-274)","정류소(버스,택시 등)",일반쓰레기,37.5205672,126.9962768
645,서울특별시,용산구,이태원동 666,"이태원동남산대림아파트,용산동아파트(114공인중개사사무소앞) 버스정류장(03-149)","정류소(버스,택시 등)",일반쓰레기,37.5385051,126.9925224
646,서울특별시,용산구,원효로3가 51-54,용산전자상가•전자랜드(원효대교북단방면)버스정류장(03-137),"정류소(버스,택시 등)",일반쓰레기,37.5330431,126.9580679
647,서울특별시,용산구,원효로4가 141,원효2동산호아파트(청암동강변삼성아파트방면)버스정류장(03-300),"정류소(버스,택시 등)",일반쓰레기,37.533413,126.9506168
648,서울특별시,용산구,용문동 5-222 서쪽,백범로 효창공원역4번출구앞 횡단보도 ,도로변(횡단보도 포함),일반쓰레기,37.5388245,126.9625598
649,서울특별시,용산구,원효로1가 112-10,BMW 한독모터스용산전시장 횡단보도앞,도로변(횡단보도 포함),일반쓰레기,37.5410468,126.9706229
650,서울특별시,용산구,남영동 18-3,"숙대입구역 3,4번출구앞(군선도가게앞) ",지하철역 입구,일반쓰레기,37.5449917,126.9723087
651,서울특별시,용산구,서빙고동 271-106,서빙고신동아아파트/신동아아파트버스정류장(03226) ,"정류소(버스,택시 등)",일반쓰레기,37.5173377,126.985414
652,서울특별시,용산구,한강로2가 102-1 남쪽,"KT용산지사(삼각지방면)중앙버스정류장(도심,03-005)","정류소(버스,택시 등)",일반쓰레기,37.5317009,126.9703895
653,서울특별시,용산구,한강로2가 102-1 남쪽,"KT용산지사(삼각지방면)중앙버스정류장(도심,03-005)","정류소(버스,택시 등)",일반쓰레기,37.5317009,126.9703895
654,서울특별시,용산구,한강로2가 102-1 북쪽,"KT용산지사(신용산역방면)중앙버스정류장(외곽,03-006) ","정류소(버스,택시 등)",일반쓰레기,37.5317009,126.9703895
655,서울특별시,용산구,한강로2가 102-1 북쪽,"KT용산지사(신용산역방면)중앙버스정류장(외곽,03-006)","정류소(버스,택시 등)",일반쓰레기,37.5317009,126.9703895
656,서울특별시,용산구,한강로2가 420-3 중간부분,용산푸르지오써밋오피스텔 앞 인도 ,도로변(횡단보도 포함),일반쓰레기,37.5270894,126.9655865
657,서울특별시,용산구,한강로2가 420 북동쪽,용산푸르지오써밋오피스텔 앞 인도 ,도로변(횡단보도 포함),일반쓰레기,37.527275,126.9652809
658,서울특별시,용산구,한강로3가 16-26,용산전자상가•전자랜드(용산전자상가12동방면)버스정류장(03136) ,"정류소(버스,택시 등)",일반쓰레기,37.532539,126.958375
659,서울특��시,용산구,한강로3가 3-44,신용산지하차도(용산전자상가입구방면)버스정류장(03251),"정류소(버스,택시 등)",일반쓰레기,37.53299,126.9635168
660,서울특별시,용산구,버스정류장(03346),용산꿈나무종합타원(용산경찰서방면),"정류소(버스,택시 등)",일반쓰레기,37.6232814,126.929396
661,서울특별시,용산구,문배동 8-3,문배동이안아파트앞(문배어린이공원방면)버스정류장(03332) ,"정류소(버스,택시 등)",일반쓰레기,37.5382148,126.9707397
662,서울특별시,용산구,효창동 126-22,금양초등학교 앞 횡단보도 ,도로변(횡단보도 포함),일반쓰레기,37.5400045,126.9615794
663,서울특별시,용산구,효창동 5-36,국민은행효창동지점(숙명여대정문방면)버스정류장(03240),"정류소(버스,택시 등)",일반쓰레기,37.5416698,126.9623117
664,서울특별시,용산구,청파동2가 134-5 남단,숙명여대후문•이봉창활동터(효창공원후문방면)버스정류장(03235),"정류소(버스,택시 등)",일반쓰레기,37.5463577,126.9633129
665,서울특별시,용산구,서계동 217-12 북쪽,서부역건너편 미니스톱서울역점 횡단보도앞,도로변(횡단보도 포함),일반쓰레기,37.5548973,126.9688328
666,서울특별시,용산구,용산동5가 19-1 서쪽,용산세무서(용산공고방면)버스정류장((03262) ,"정류소(버스,택시 등)",일반쓰레기,37.5235028,126.970867
667,서울특별시,용산구,한강로3가 65-503,기능장애인협회용산지부앞 횡단보도 ,도로변(횡단보도 포함),일반쓰레기,37.5230188,126.971583
